driver_id,vehicle_type,distance_to_pickup_mi,dropoff_distance_mi,delivery_size_lbs,offered_pay_usd,acceptance_rate_7d,acceptance_rate_14d,acceptance_rate_30d,reliability_score,traffic_delay_min,weather_delay_factor,hour_of_day,day_of_week,accepted
driver_000,electric,4.57,2.41,36,15.2,50,48,41,64,42,0.09,7,3,1
driver_000,electric,0.6,14.62,20,9.98,81,50,44,83,21,0.34,10,1,1
driver_000,electric,6.53,2.94,17,10.62,51,45,42,82,8,0.67,22,0,0
driver_000,electric,2.36,7.88,14,23.87,78,55,54,83,13,0.92,5,2,1
driver_000,electric,1.78,1.1,43,22.85,54,49,42,85,37,0.58,23,0,0
driver_000,electric,1.47,4.44,11,13.15,59,51,45,76,39,0.32,9,1,0
driver_000,electric,7.16,8.56,35,21.06,77,77,63,78,44,0.25,22,4,0
driver_000,electric,0.6,4.58,10,22.25,71,50,40,90,28,0.12,14,3,0
driver_000,electric,4.19,8.12,13,15.6,100,62,54,70,0,0.41,8,1,1
driver_000,electric,2.17,7.4,18,10.24,59,45,40,90,43,0.53,2,0,0
driver_000,electric,5.66,9.35,28,21.35,90,84,73,92,3,0.6,3,2,1
driver_000,electric,5.44,13.59,3,15.92,63,59,57,100,20,0.67,17,0,1
driver_000,electric,5.81,7.37,44,24.48,100,65,61,81,35,0.74,4,0,1
driver_000,electric,3.09,9.89,29,13.4,69,52,49,83,36,0.51,16,5,1
driver_000,electric,6.44,13.28,20,13.64,97,82,44,80,34,0.75,22,5,1
driver_000,electric,1.31,4.71,28,8.03,100,68,58,78,17,0.51,3,5,0
driver_000,electric,1.35,8.38,35,18.59,81,47,42,65,12,0.62,22,6,0
driver_000,electric,9.58,9.86,5,18.54,59,46,43,84,18,0.33,4,1,0
driver_000,electric,4.96,2.09,36,20.72,81,72,54,84,19,0.48,13,4,1
driver_000,electric,2.98,4.4,28,13.69,81,74,74,71,5,0.16,23,0,1
driver_000,electric,7.33,2.75,45,16.11,67,64,52,87,10,0.82,10,6,0
driver_000,electric,1.74,1.3,42,23.49,50,49,43,72,1,0.63,13,6,0
driver_000,electric,6.07,6.79,43,24.89,83,58,43,90,4,0.2,0,2,1
driver_001,electric,4.19,0.91,16,21.1,51,47,40,97,9,0.87,12,2,0
driver_001,electric,2.96,9.28,43,22.93,63,52,42,98,29,0.16,0,2,0
driver_001,electric,7.99,7.99,22,10.88,68,51,45,86,14,0.36,11,4,1
driver_001,electric,5.01,11.24,20,9.66,59,55,45,97,34,0.2,20,1,1
driver_001,electric,8.67,7.49,2,24.53,89,55,46,72,34,0.24,16,5,1
driver_001,electric,0.35,8.79,26,17.73,67,52,44,86,30,0.19,23,2,1
driver_001,electric,0.97,7.91,2,24.13,76,52,40,86,1,0.33,22,6,1
driver_001,electric,2.35,3.71,24,9.15,51,46,40,76,17,0.74,3,2,0
driver_001,electric,7.93,7.81,14,12.73,51,50,48,79,21,0.07,6,3,0
driver_001,electric,5.17,7.03,2,15.44,77,59,40,76,10,0.71,21,6,1
driver_001,electric,8.19,7.95,38,10.54,91,60,45,77,14,0.82,3,5,1
driver_001,electric,0.89,7.63,17,15.27,55,51,50,63,8,0.98,22,6,1
driver_001,electric,0.93,6.33,46,24.32,92,51,45,78,19,0.74,15,2,1
driver_001,electric,0.78,4.72,35,21.99,54,52,40,66,29,0.16,15,2,1
driver_001,electric,0.21,8.55,14,24.24,64,51,41,91,36,0.71,9,3,1
driver_001,electric,6.34,10.54,6,24.23,61,56,41,85,13,0.64,5,5,0
driver_001,electric,3.24,11.06,9,11.34,85,57,52,67,33,0.52,0,4,0
driver_001,electric,4.43,3.82,37,22.42,99,80,71,80,36,0.21,15,0,1
driver_001,electric,2.0,12.21,4,15.36,97,54,42,97,35,0.8,9,0,1
driver_001,electric,6.54,7.47,32,13.48,71,46,45,75,14,0.96,17,4,1
driver_001,electric,4.76,8.1,39,19.87,60,49,43,61,12,0.54,20,6,0
driver_001,electric,9.07,14.8,5,24.48,80,58,45,76,38,0.42,20,1,1
driver_001,electric,6.81,11.99,43,9.48,98,71,66,89,32,0.75,8,3,1
driver_001,electric,8.11,9.78,11,18.12,75,72,44,62,13,0.59,18,3,0
driver_001,electric,1.0,3.12,13,18.56,97,70,43,79,39,0.79,3,6,1
driver_001,electric,7.5,0.62,16,18.55,92,48,41,99,28,0.13,1,0,1
driver_001,electric,0.66,14.28,4,11.79,95,47,41,89,20,0.92,7,4,1
driver_001,electric,2.58,12.37,7,10.82,50,46,40,61,27,0.27,22,0,0
driver_001,electric,1.81,0.82,13,19.87,93,51,42,86,36,0.3,1,3,1
driver_001,electric,3.95,13.23,33,10.46,85,77,43,81,12,0.86,23,5,0
driver_001,electric,4.99,6.15,13,16.95,86,47,46,85,2,0.15,3,2,1
driver_001,electric,6.85,7.91,36,15.23,91,60,51,65,25,0.59,21,5,1
driver_001,electric,7.26,12.59,37,13.55,62,61,50,75,8,0.26,22,3,1
driver_001,electric,7.58,11.59,28,15.8,99,90,66,95,42,0.32,3,1,1
driver_001,electric,8.19,8.89,23,8.39,59,56,53,91,12,0.12,1,2,0
driver_001,electric,8.65,8.14,44,11.93,64,49,48,68,28,0.54,15,2,1
driver_001,electric,4.26,6.31,24,9.71,80,58,57,90,43,0.62,6,2,0
driver_001,electric,0.33,13.71,8,11.47,60,47,42,91,36,0.18,8,0,1
driver_001,electric,8.3,2.32,12,24.78,77,57,56,69,5,0.24,1,4,1
driver_001,electric,1.49,2.13,50,20.37,98,89,64,78,43,0.4,23,2,1
driver_001,electric,7.31,8.62,24,17.84,51,47,44,96,43,0.84,2,2,1
driver_001,electric,5.76,7.63,9,22.19,58,48,42,96,21,0.86,18,6,1
driver_001,electric,0.61,1.29,40,13.48,67,63,46,100,13,0.71,22,3,1
driver_001,electric,4.71,7.08,31,21.24,92,90,86,60,27,0.95,10,1,1
driver_001,electric,8.07,14.03,3,17.22,94,53,52,66,12,0.65,7,0,1
driver_001,electric,4.84,3.22,5,15.76,94,64,64,98,21,0.97,5,5,0
driver_001,electric,9.49,2.73,45,17.21,51,50,48,90,12,0.25,21,2,0
driver_001,electric,4.59,12.69,33,11.38,98,87,72,73,27,0.49,5,2,0
driver_001,electric,4.11,5.48,38,19.82,83,79,59,97,32,0.35,18,4,0
driver_001,electric,9.74,11.61,30,20.4,60,52,51,99,30,0.31,1,0,1
driver_001,electric,9.99,13.97,20,9.28,91,59,52,61,18,0.87,23,6,1
driver_001,electric,3.69,6.51,47,15.74,50,45,43,81,8,0.14,4,3,1
driver_001,electric,6.86,8.77,29,10.92,58,48,40,100,30,0.32,9,3,0
driver_001,electric,3.96,13.84,24,12.04,80,68,52,94,23,0.2,19,6,1
driver_001,electric,6.78,8.97,15,24.49,62,55,52,79,7,0.84,17,3,1
driver_001,electric,6.11,2.84,21,8.79,64,56,47,99,11,0.66,5,0,0
driver_001,electric,0.54,6.42,39,11.96,59,51,51,87,38,0.75,2,3,0
driver_001,electric,2.88,2.04,30,22.02,77,75,64,83,13,0.07,14,2,1
driver_001,electric,0.33,0.74,40,13.5,60,60,51,96,22,0.89,0,0,1
driver_001,electric,7.58,14.41,43,13.92,62,54,45,76,41,0.73,8,0,0
driver_001,electric,5.43,7.52,13,14.8,79,65,48,74,1,0.81,19,3,1
driver_001,electric,3.4,1.51,35,12.94,87,51,50,86,24,0.71,0,0,1
driver_001,electric,2.02,9.79,38,14.79,57,53,41,89,28,0.55,14,6,1
driver_001,electric,7.96,10.5,26,11.51,80,46,40,80,32,0.82,16,6,0
driver_001,electric,2.53,14.18,4,20.86,82,66,50,79,31,0.29,2,0,1
driver_001,electric,6.21,7.92,27,20.53,69,53,52,94,17,0.35,9,2,0
driver_001,electric,9.6,3.24,29,21.02,72,72,55,93,2,0.74,7,4,1
driver_001,electric,3.57,1.21,39,24.77,95,80,71,68,19,0.64,15,4,1
driver_001,electric,3.99,9.8,27,8.96,76,47,41,76,25,0.82,12,6,0
driver_001,electric,1.58,12.49,22,10.92,54,45,45,99,42,0.12,19,3,1
driver_001,electric,5.28,3.05,18,21.28,73,70,63,92,27,0.65,13,5,0
driver_001,electric,8.02,10.45,7,9.23,78,50,46,81,38,0.61,3,3,1
driver_001,electric,7.2,10.71,31,9.18,78,69,40,76,4,0.86,16,3,1
driver_001,electric,2.11,11.54,9,24.92,91,82,59,91,27,0.5,9,0,1
driver_001,electric,4.52,14.09,3,14.33,67,56,50,74,10,0.94,15,1,0
driver_001,electric,4.65,10.69,13,9.89,82,65,47,69,28,0.81,12,0,1
driver_001,electric,5.52,12.49,38,9.37,91,51,50,88,42,0.67,8,6,0
driver_001,electric,8.64,11.85,2,24.85,89,51,49,66,15,0.35,2,2,0
driver_001,electric,3.19,7.04,24,11.27,54,45,41,79,11,0.6,2,1,0
driver_001,electric,4.41,5.45,38,12.32,79,45,44,60,12,0.16,13,6,1
driver_001,electric,7.64,9.34,18,13.54,96,87,48,75,34,0.65,21,4,0
driver_001,electric,4.83,14.52,2,16.39,82,77,55,80,39,0.05,7,1,1
driver_001,electric,9.79,4.24,10,20.39,60,46,40,79,8,0.96,22,0,0
driver_001,electric,7.88,3.64,14,9.27,52,52,41,92,19,0.46,0,6,0
driver_001,electric,6.56,2.05,27,20.65,85,83,65,71,43,0.36,12,5,0
driver_001,electric,2.23,7.64,40,20.56,58,57,40,79,5,0.07,13,4,1
driver_001,electric,4.26,6.19,23,21.71,96,92,76,96,31,0.54,11,1,1
driver_001,electric,6.14,7.39,40,21.56,63,60,53,78,11,0.6,3,2,0
driver_001,electric,3.46,5.08,42,9.59,71,69,50,61,37,0.71,20,1,0
driver_001,electric,5.9,3.46,22,23.79,50,45,41,98,6,0.03,6,3,1
driver_001,electric,9.86,10.41,2,8.8,53,50,45,68,34,0.51,19,0,0
driver_001,electric,8.37,6.04,2,14.45,69,56,44,83,5,0.2,3,5,0
driver_001,electric,1.49,6.7,31,12.59,61,52,42,83,37,0.11,8,6,1
driver_001,electric,1.68,7.53,6,22.66,92,58,50,65,18,0.04,22,3,1
driver_001,electric,2.25,7.36,32,23.41,94,68,64,66,23,0.07,22,6,1
driver_001,electric,4.79,2.19,40,13.69,92,61,60,70,12,0.53,1,6,1
driver_001,electric,7.42,5.92,15,21.66,61,45,43,61,26,0.98,16,1,0
driver_001,electric,8.25,13.32,35,20.38,87,77,50,62,35,0.77,13,1,1
driver_001,electric,2.63,12.19,19,8.53,64,52,43,79,17,0.34,6,0,0
driver_001,electric,5.77,3.67,11,12.89,100,75,64,85,1,0.77,3,3,1
driver_001,electric,2.3,7.63,5,20.21,68,65,42,69,37,0.78,11,6,1
driver_001,electric,6.31,1.55,32,15.07,85,57,44,89,10,0.68,19,6,0
driver_001,electric,2.32,13.7,21,24.77,73,67,59,93,27,0.34,2,5,0
driver_001,electric,4.15,8.73,32,24.2,72,54,54,75,42,0.49,5,2,0
driver_001,electric,2.19,11.05,25,18.17,96,47,45,97,11,0.16,11,3,1
driver_001,electric,0.41,11.5,11,21.59,57,49,49,82,4,0.12,12,4,1
driver_001,electric,0.94,9.3,33,21.7,94,74,58,79,22,0.58,10,0,0
driver_001,electric,2.25,14.63,37,13.67,97,53,45,83,24,0.95,5,1,0
driver_001,electric,0.94,4.2,27,16.62,87,82,78,62,41,0.67,4,5,1
driver_001,electric,3.89,8.64,7,22.1,75,55,48,99,19,0.99,23,1,1
driver_001,electric,7.36,4.93,15,16.51,95,77,52,75,31,0.73,4,2,1
driver_001,electric,9.35,10.75,35,20.21,75,51,42,61,22,0.23,20,3,1
driver_001,electric,0.69,6.12,36,24.54,58,55,45,87,8,0.1,13,2,0
driver_001,electric,9.58,7.98,19,22.23,73,68,64,98,9,0.6,13,1,1
driver_001,electric,9.19,4.9,30,12.65,56,56,53,76,35,0.97,3,6,0
driver_001,electric,2.97,8.89,48,18.18,60,46,44,60,6,0.88,3,6,1
driver_001,electric,7.19,5.26,7,11.41,61,54,46,89,19,0.78,4,5,0
driver_001,electric,6.04,4.33,16,20.36,80,60,55,77,17,0.01,8,4,0
driver_001,electric,5.67,2.93,10,11.16,99,96,53,82,11,0.59,16,1,1
driver_001,electric,9.17,10.37,30,11.61,63,62,57,64,21,0.66,11,3,0
driver_001,electric,7.92,11.56,49,22.16,68,54,48,82,10,0.15,16,6,0
driver_001,electric,5.64,14.8,39,23.46,99,76,71,84,12,0.79,15,6,1
driver_001,electric,2.56,8.01,50,20.69,72,59,48,91,20,0.53,14,4,1
driver_001,electric,3.57,9.25,33,10.95,74,53,44,90,32,0.64,0,3,0
driver_001,electric,0.27,11.81,4,15.59,93,74,50,77,18,0.0,8,3,1
driver_001,electric,6.84,11.24,44,15.91,62,57,53,88,12,0.34,3,1,1
driver_001,electric,2.84,11.41,22,8.94,75,45,43,69,32,0.61,17,5,1
driver_001,electric,1.72,9.15,41,22.45,50,45,43,87,3,0.87,6,3,1
driver_001,electric,2.16,8.83,34,12.39,90,51,44,90,10,0.25,14,5,1
driver_001,electric,7.57,12.48,29,8.6,92,82,45,64,30,0.16,13,1,0
driver_001,electric,7.96,5.0,27,17.05,52,50,43,68,24,0.78,20,3,1
driver_001,electric,6.91,14.91,25,9.74,92,45,42,97,15,0.42,18,4,1
driver_001,electric,0.76,3.83,12,20.54,84,83,81,92,9,0.41,2,6,1
driver_001,electric,6.52,8.61,17,24.78,87,58,53,79,30,0.62,3,3,1
driver_001,electric,7.56,2.18,7,20.26,95,77,53,99,24,0.94,7,3,1
driver_001,electric,3.73,6.91,33,13.98,54,49,47,100,12,0.31,19,1,0
driver_001,electric,4.84,8.8,42,24.35,92,80,60,73,23,0.45,9,2,1
driver_001,electric,2.24,14.82,8,16.93,94,45,42,100,37,0.13,19,5,1
driver_001,electric,9.89,3.65,20,14.2,56,53,42,92,23,0.0,13,2,0
driver_001,electric,3.49,14.07,32,17.69,97,70,61,72,38,0.24,21,4,0
driver_001,electric,2.59,13.13,19,18.65,69,58,49,76,12,0.6,17,1,1
driver_001,electric,1.76,13.78,15,16.81,58,57,51,87,21,0.7,8,4,1
driver_001,electric,2.6,12.24,32,19.27,91,58,57,100,8,0.55,1,2,1
driver_001,electric,1.38,3.0,46,10.48,94,46,43,84,36,0.6,9,5,1
driver_001,electric,5.52,4.22,45,19.17,88,54,49,62,15,0.85,5,2,1
driver_001,electric,2.14,12.53,31,17.03,89,62,42,88,12,0.67,9,5,1
driver_001,electric,4.94,8.53,31,14.12,85,66,51,70,33,0.86,21,3,1
driver_001,electric,2.09,8.5,31,17.68,92,53,50,63,39,0.88,22,1,1
driver_001,electric,2.11,4.19,34,8.2,95,87,63,76,8,0.78,4,2,0
driver_001,electric,5.29,13.53,28,16.96,79,74,50,91,21,0.93,10,6,1
driver_001,electric,9.13,5.32,34,21.63,81,64,56,93,42,0.56,14,2,1
driver_001,electric,9.36,10.32,50,18.2,56,47,45,97,37,0.24,13,2,1
driver_001,electric,4.88,7.98,7,23.48,53,53,50,94,21,0.46,14,0,1
driver_001,electric,3.11,6.53,9,21.87,80,69,68,91,8,0.75,21,6,0
driver_001,electric,0.95,4.58,34,10.75,57,49,42,75,13,0.69,21,6,0
driver_001,electric,7.11,3.8,2,12.72,64,60,58,96,8,0.6,5,4,1
driver_001,electric,1.72,7.97,13,12.19,82,74,45,63,8,0.8,0,0,0
driver_001,electric,6.65,8.11,3,19.85,76,48,40,84,3,0.96,3,1,1
driver_001,electric,8.63,7.22,46,12.01,58,54,51,98,21,0.76,5,0,0
driver_001,electric,6.69,13.45,35,12.57,52,50,46,88,0,0.57,22,2,1
driver_001,electric,3.64,12.19,38,22.35,80,58,54,79,31,0.99,17,0,1
driver_001,electric,5.86,6.5,26,15.67,78,57,50,83,44,0.65,6,0,0
driver_001,electric,3.38,1.0,21,24.59,98,79,42,94,7,0.82,8,5,1
driver_001,electric,7.48,9.09,33,19.03,94,75,74,69,32,0.6,16,2,1
driver_001,electric,6.83,9.59,38,9.14,68,61,45,98,23,0.33,3,0,1
driver_001,electric,5.55,9.95,26,16.11,62,47,42,78,10,0.2,14,1,1
driver_001,electric,6.9,14.47,43,15.45,58,46,43,91,30,0.34,21,5,0
driver_001,electric,5.97,2.95,5,23.67,52,49,45,69,0,0.86,22,2,1
driver_001,electric,3.36,2.17,46,21.74,55,47,43,99,30,0.31,5,2,1
driver_001,electric,2.68,3.1,25,15.36,62,45,45,84,18,0.85,17,5,1
driver_001,electric,4.39,1.86,14,18.37,65,59,50,85,16,0.27,11,5,0
driver_001,electric,3.37,0.53,48,22.12,95,52,45,75,19,0.69,7,0,1
driver_001,electric,5.63,4.77,21,19.2,52,45,44,92,34,0.73,5,3,1
driver_001,electric,3.48,11.31,48,17.8,95,61,50,100,32,0.71,4,5,1
driver_001,electric,8.66,7.92,46,22.18,85,54,45,93,13,0.16,6,5,0
driver_001,electric,6.69,8.44,12,12.51,75,57,42,92,29,0.16,15,1,1
driver_001,electric,7.39,13.76,34,17.98,77,77,40,91,6,0.06,10,5,1
driver_001,electric,3.85,13.25,21,11.76,91,68,58,92,18,0.49,11,6,1
driver_001,electric,1.78,1.64,20,23.96,99,68,49,71,39,0.21,16,5,0
driver_001,electric,9.1,9.79,15,15.05,51,51,43,70,17,0.2,11,6,0
driver_001,electric,1.05,5.66,44,22.28,91,87,62,72,25,0.95,22,3,1
driver_001,electric,1.89,10.78,22,9.34,54,48,44,77,37,0.91,18,1,0
driver_001,electric,5.23,14.35,21,17.8,53,53,47,79,9,0.26,7,2,1
driver_001,electric,4.2,8.32,46,19.32,79,60,51,60,18,0.92,23,4,0
driver_001,electric,4.62,2.8,21,23.61,60,46,41,62,29,0.9,16,4,1
driver_001,electric,3.51,14.97,32,8.16,64,48,46,99,24,0.54,8,5,1
driver_001,electric,5.1,5.16,16,21.76,62,54,46,94,37,0.13,17,5,1
driver_001,electric,3.7,3.8,31,11.87,98,76,65,65,4,0.81,13,3,1
driver_001,electric,2.87,13.88,6,21.21,75,45,42,80,38,0.29,0,1,1
driver_001,electric,8.46,7.22,28,24.76,98,91,85,81,6,0.98,1,6,1
driver_001,electric,3.56,5.35,20,16.05,79,52,40,86,3,0.05,14,6,1
driver_001,electric,8.05,11.91,43,13.94,92,68,59,69,34,0.99,16,3,0
driver_001,electric,2.26,10.71,27,19.37,71,49,42,88,12,0.87,14,0,1
driver_001,electric,9.34,11.94,17,21.93,63,57,53,75,24,0.69,10,2,1
driver_001,electric,3.23,4.94,27,8.33,53,48,47,98,25,0.08,13,1,1
driver_001,electric,9.96,1.3,17,15.9,95,82,66,92,5,0.9,22,6,0
driver_001,electric,2.01,10.34,34,10.37,89,54,46,89,42,0.53,21,2,1
driver_001,electric,0.65,7.88,15,10.65,92,74,65,66,28,0.28,10,5,1
driver_001,electric,3.17,3.71,40,9.84,56,45,40,71,22,0.65,12,2,0
driver_001,electric,0.64,5.45,39,10.81,54,54,49,82,28,0.6,22,2,0
driver_001,electric,6.6,1.72,26,21.61,73,73,43,68,16,0.02,19,2,0
driver_001,electric,2.8,1.49,6,16.3,90,67,43,93,1,0.06,17,5,1
driver_001,electric,7.3,5.55,29,8.42,70,70,67,97,9,0.65,20,6,0
driver_001,electric,4.63,14.33,37,23.35,56,55,49,95,33,0.69,5,2,1
driver_001,electric,8.94,4.32,33,18.78,65,61,47,85,27,0.21,11,6,1
driver_001,electric,8.97,2.93,27,16.26,65,60,59,67,2,0.24,11,5,1
driver_001,electric,1.96,12.19,10,19.84,63,58,47,65,40,0.87,6,6,1
driver_001,electric,2.89,12.74,15,10.64,52,52,50,96,23,0.27,7,3,1
driver_001,electric,6.79,2.99,34,10.82,63,54,41,60,23,0.97,4,0,0
driver_001,electric,2.53,13.74,48,15.33,50,45,41,99,25,0.35,21,4,1
driver_001,electric,1.17,3.73,3,11.78,56,49,47,94,12,0.11,14,2,1
driver_001,electric,3.56,9.66,17,23.35,63,61,53,71,16,0.37,2,3,1
driver_001,electric,6.68,9.34,9,15.1,95,60,53,63,41,0.72,11,1,1
driver_001,electric,2.02,3.34,5,21.18,86,75,73,61,6,0.08,12,0,1
driver_001,electric,9.96,3.18,10,20.85,53,47,42,62,44,0.1,23,6,1
driver_001,electric,4.15,3.66,30,12.66,60,49,45,81,29,0.39,2,2,1
driver_001,electric,1.36,10.77,38,14.52,68,50,49,89,12,0.99,13,6,1
driver_001,electric,2.11,9.38,2,21.62,65,45,42,86,14,0.01,6,1,1
driver_001,electric,8.77,5.81,33,13.79,93,91,52,63,8,0.1,8,0,0
driver_001,electric,5.5,1.15,33,14.27,72,67,64,68,39,0.41,6,4,0
driver_001,electric,4.88,4.45,19,12.69,53,48,48,77,5,0.65,21,2,1
driver_001,electric,7.71,9.82,31,10.37,97,81,76,75,29,0.61,20,3,1
driver_001,electric,2.39,3.5,8,23.94,91,91,52,86,8,0.6,7,0,1
driver_001,electric,5.59,10.51,2,20.35,67,53,49,85,39,0.04,14,1,1
driver_001,electric,2.68,5.74,11,11.04,68,49,49,91,6,0.15,8,0,0
driver_001,electric,3.78,1.71,40,24.85,80,54,43,83,43,0.83,0,6,1
driver_001,electric,1.81,12.45,33,12.59,60,59,50,76,41,0.29,18,5,1
driver_001,electric,6.9,12.72,39,14.94,59,59,59,93,32,0.72,6,5,1
driver_001,electric,5.07,11.62,42,21.46,87,82,77,82,17,0.14,2,6,1
driver_001,electric,0.44,1.77,47,21.88,76,65,56,99,42,0.71,4,2,1
driver_001,electric,7.07,8.16,43,17.55,56,56,40,90,38,0.97,0,0,0
driver_001,electric,0.91,7.22,33,23.36,74,46,41,97,41,0.29,13,3,1
driver_001,electric,8.87,14.15,10,19.23,86,65,58,64,10,0.17,0,2,0
driver_001,electric,4.66,7.79,6,14.28,69,54,53,98,42,0.48,8,3,1
driver_001,electric,5.19,4.99,14,8.92,71,71,41,76,1,0.37,6,3,0
driver_001,electric,3.59,10.38,34,23.3,59,56,51,81,8,0.41,20,3,1
driver_001,electric,4.18,7.9,11,21.62,63,51,50,98,23,0.26,20,6,1
driver_001,electric,2.96,13.1,16,12.78,78,60,44,81,16,0.2,11,3,1
driver_001,electric,2.48,6.3,14,23.23,80,80,41,68,5,0.85,12,4,0
driver_001,electric,1.1,8.41,44,10.55,99,65,51,99,13,0.87,6,4,0
driver_001,electric,5.39,14.85,38,23.62,99,84,71,65,14,0.19,22,1,1
driver_001,electric,7.37,8.89,45,13.74,83,61,56,88,20,0.09,1,1,1
driver_001,electric,6.27,13.55,31,12.38,75,74,57,98,28,0.5,7,6,1
driver_001,electric,7.18,6.13,26,23.65,71,63,52,79,21,0.55,17,4,1
driver_001,electric,9.08,12.37,35,15.06,78,55,53,93,33,0.7,22,5,1
driver_001,electric,5.18,11.36,46,10.54,62,62,55,93,37,0.89,0,0,0
driver_001,electric,1.22,2.28,13,10.8,79,56,49,82,21,0.39,1,0,1
driver_001,electric,3.57,10.18,5,22.66,62,47,43,84,36,0.87,21,6,1
driver_001,electric,3.15,4.98,43,23.82,68,61,51,66,36,0.54,13,5,0
driver_001,electric,2.41,10.17,50,14.47,92,50,46,65,31,0.15,14,4,0
driver_001,electric,8.36,5.66,46,13.88,87,73,43,67,39,0.99,2,1,1
driver_001,electric,2.53,7.95,28,24.93,58,46,43,74,41,0.04,7,0,1
driver_001,electric,2.23,13.56,45,13.29,80,60,40,90,44,0.25,16,5,1
driver_001,electric,2.27,5.7,24,16.34,99,99,98,80,31,0.6,4,0,1
driver_001,electric,2.09,1.52,42,15.67,70,69,61,99,28,0.9,12,2,0
driver_001,electric,3.61,4.51,38,10.13,97,84,65,66,35,0.09,9,0,1
driver_001,electric,4.27,12.85,20,14.01,66,60,43,63,28,0.41,19,2,1
driver_001,electric,5.06,9.4,6,10.34,67,62,46,80,17,0.05,1,4,1
driver_001,electric,0.11,6.21,24,11.16,69,60,40,88,7,0.63,16,4,1
driver_001,electric,2.01,2.36,30,19.76,84,46,43,92,38,0.49,9,0,1
driver_001,electric,8.77,4.97,24,23.3,72,61,43,75,8,0.44,21,5,1
driver_001,electric,7.31,0.97,25,22.84,77,45,43,67,30,0.62,7,1,1
driver_001,electric,4.11,6.99,37,18.46,97,51,46,93,26,0.44,2,3,1
driver_001,electric,1.75,9.55,2,22.86,70,68,67,99,32,0.9,22,5,1
driver_001,electric,7.88,4.88,34,14.49,53,49,49,77,38,0.41,4,6,0
driver_001,electric,6.04,1.83,43,21.54,88,46,42,98,40,0.05,22,5,0
driver_001,electric,5.27,10.4,9,19.3,71,51,47,85,43,0.91,23,4,1
driver_001,electric,8.56,13.22,35,15.45,95,75,61,70,7,0.52,2,3,1
driver_001,electric,4.42,2.28,49,24.86,84,47,43,60,36,0.54,19,4,0
driver_001,electric,0.94,3.67,48,10.98,98,63,49,92,32,0.42,4,3,1
driver_001,electric,4.36,3.72,15,16.31,51,51,45,93,39,0.66,5,1,1
driver_001,electric,4.36,4.47,39,8.2,72,46,45,80,10,0.69,3,3,0
driver_001,electric,6.85,14.58,49,16.62,70,57,49,99,24,0.09,13,4,1
driver_001,electric,3.73,12.47,19,21.36,87,85,68,100,16,0.06,22,2,0
driver_001,electric,2.21,10.38,40,13.7,89,86,65,98,4,0.46,21,5,1
driver_001,electric,5.01,6.78,7,17.01,51,51,50,100,30,0.12,9,2,0
driver_001,electric,6.97,7.79,43,20.77,73,69,68,85,5,0.6,3,2,0
driver_001,electric,3.85,10.2,26,16.62,74,68,64,89,26,0.43,22,5,1
driver_001,electric,9.59,9.33,35,21.32,69,65,55,62,41,0.47,3,5,0
driver_001,electric,0.6,10.25,23,21.88,81,71,55,61,20,0.33,2,0,1
driver_001,electric,0.77,10.2,40,11.04,55,50,48,65,20,0.56,21,6,1
driver_001,electric,0.61,8.63,34,8.63,51,45,44,90,15,0.97,13,4,1
driver_001,electric,5.24,14.79,14,23.73,69,46,40,72,4,0.51,9,6,1
driver_001,electric,4.26,12.33,21,12.69,52,49,49,98,14,0.66,4,2,1
driver_001,electric,1.13,6.7,9,23.79,59,58,46,80,28,0.96,20,6,0
driver_001,electric,4.18,3.01,28,19.52,68,64,48,100,8,0.25,3,1,0
driver_001,electric,3.66,14.63,10,24.63,72,61,53,88,37,0.62,21,2,1
driver_001,electric,1.31,10.82,7,20.5,91,69,56,63,37,0.36,4,5,1
driver_001,electric,6.13,2.74,39,10.84,70,47,45,70,45,0.57,22,6,1
driver_001,electric,9.85,3.99,30,20.49,58,49,42,90,9,0.83,3,5,1
driver_001,electric,2.32,8.86,35,23.24,90,64,55,64,18,0.78,5,6,1
driver_001,electric,6.77,5.68,4,9.34,51,51,44,99,41,0.86,20,4,1
driver_001,electric,9.9,9.85,21,23.77,69,66,60,63,22,0.0,13,6,0
driver_001,electric,0.47,5.43,5,16.22,55,54,47,86,7,0.3,9,6,1
driver_001,electric,7.33,8.19,39,14.27,60,56,53,84,22,0.97,15,3,1
driver_001,electric,4.83,10.26,6,8.12,82,77,55,93,2,0.88,21,3,1
driver_001,electric,0.61,10.48,32,23.54,95,47,44,60,20,0.35,3,6,1
driver_001,electric,6.77,3.52,27,8.39,73,73,40,84,6,0.24,17,5,1
driver_001,electric,7.46,3.98,40,9.18,68,47,41,89,12,0.17,21,3,0
driver_001,electric,9.4,1.95,24,8.74,96,89,45,99,9,0.93,13,4,0
driver_001,electric,0.79,9.14,43,24.3,50,47,46,72,0,0.83,10,0,0
driver_001,electric,5.15,4.24,3,12.96,81,53,42,74,36,0.89,19,2,0
driver_001,electric,0.18,1.66,5,13.85,67,50,49,91,26,0.36,0,0,0
driver_001,electric,2.38,12.69,48,10.13,68,60,59,99,22,0.79,20,3,0
driver_001,electric,9.29,4.46,23,13.69,81,66,64,78,18,0.23,15,1,1
driver_001,electric,1.72,10.34,45,22.2,53,47,45,86,14,0.02,8,1,1
driver_001,electric,3.44,8.62,5,9.5,54,47,47,72,7,0.86,21,5,0
